시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,범죄총계(구),관광지개수,등록인구수총계(시군구명),인구밀도비율(구),예상범죄발생횟수
강원도,삼척시,원덕읍,0.0,5412.0,2.0,0.0,724.0,0.0,69115.0,0.07830427548289083,56.69229544961296
강원도,삼척시,근덕면,0.0,5565.0,3.0,0.0,724.0,3.0,69115.0,0.08051797728423642,58.29501555378717
강원도,삼척시,하장면,0.0,1366.0,0.0,0.0,724.0,0.0,69115.0,0.01976416118064096,14.309252694784055
강원도,삼척시,노곡면,0.0,723.0,0.0,0.0,724.0,0.0,69115.0,0.010460826159299719,7.573638139332997
강원도,삼척시,미로면,0.0,1947.0,1.0,0.0,724.0,0.0,69115.0,0.028170440570064386,20.395398972726614
강원도,삼척시,가곡면,0.0,735.0,1.0,0.0,724.0,0.0,69115.0,0.01063444982999349,7.699341676915286
강원도,삼척시,신기면,0.0,674.0,1.0,0.0,724.0,0.0,69115.0,0.009751862837300151,7.0603486942053095
강원도,삼척시,남양동,0.0,8142.0,1.0,0.0,724.0,0.0,69115.0,0.11780366056572379,85.28985024958402
강원도,삼척시,교동,0.0,14802.0,1.0,0.0,724.0,0.0,69115.0,0.21416479780076683,155.05531360775518
강원도,삼척시,정라동,0.0,9616.0,0.0,0.0,724.0,0.0,69115.0,0.1391304347826087,100.7304347826087
강원도,삼척시,성내동,0.0,8626.0,0.0,0.0,724.0,0.0,69115.0,0.12480648195037257,90.35989293206974
강원도,속초시,영랑동,0.0,5026.0,2.0,0.0,448.0,0.0,82694.0,0.060778291048927374,27.228674389919462
강원도,속초시,동명동,0.0,4312.0,0.0,0.0,448.0,0.0,82694.0,0.052144049145040755,23.360534016978256
강원도,속초시,금호동,0.0,6862.0,0.0,0.0,448.0,0.0,82694.0,0.08298062737320724,37.17532106319685
강원도,속초시,교동,0.0,10357.0,1.0,0.0,448.0,0.0,82694.0,0.12524487870945897,56.109705661837616
강원도,속초시,노학동,0.0,22790.0,3.0,0.0,448.0,1.0,82694.0,0.2755943599293782,123.46627324836143
강원도,속초시,조양동,0.0,25042.0,4.0,0.0,448.0,1.0,82694.0,0.30282729097637073,135.6666263574141
강원도,속초시,청호동,0.0,4879.0,1.0,0.0,448.0,0.0,82694.0,0.05900065300989189,26.43229254843157
강원도,속초시,대포동,0.0,3426.0,1.0,0.0,448.0,0.0,82694.0,0.041429849807724864,18.56057271386074
강원도,양구군,양구읍,0.0,15009.0,3.0,0.0,1303.0,0.0,23666.0,0.6342009634074199,826.3638553198682
강원도,양구군,남면,0.0,3565.0,3.0,0.0,1303.0,0.0,23666.0,0.15063804614214485,196.28137412321473
강원도,양구군,동면,0.0,2265.0,2.0,0.0,1303.0,0.0,23666.0,0.09570692132172737,124.70611848221075
강원도,양구군,방산면,0.0,1465.0,1.0,0.0,1303.0,1.0,23666.0,0.06190315220147046,80.65980731851602
강원도,양구군,해안면,0.0,1362.0,1.0,0.0,1303.0,2.0,23666.0,0.057550916927237385,74.98884475619032
강원도,양양군,양양읍,0.0,11944.0,2.0,0.0,150.0,0.0,27652.0,0.43193982352090265,64.7909735281354
강원도,양양군,서면,0.0,3017.0,4.0,0.0,150.0,1.0,27652.0,0.10910603211340952,16.36590481701143
강원도,양양군,손양면,0.0,2485.0,2.0,0.0,150.0,1.0,27652.0,0.08986691740199623,13.480037610299435
강원도,양양군,현북면,0.0,2648.0,2.0,0.0,150.0,0.0,27652.0,0.09576160856357588,14.364241284536382
강원도,양양군,현남면,0.0,3135.0,3.0,0.0,150.0,1.0,27652.0,0.11337335454939969,17.006003182409952
강원도,양양군,강현면,0.0,4423.0,2.0,0.0,150.0,0.0,27652.0,0.15995226385071604,23.992839577607405
강원도,영월군,영월읍,0.0,21767.0,9.0,0.0,178.0,0.0,39998.0,0.5442022101105055,96.86799339966998
강원도,영월군,상동읍,0.0,1143.0,2.0,0.0,178.0,0.0,39998.0,0.028576428821441072,5.0866043302165105
강원도,영월군,중동면,0.0,1544.0,3.0,0.0,178.0,0.0,39998.0,0.038601930096504825,6.8711435571778585
강원도,영월군,김삿갓면,0.0,1801.0,0.0,0.0,178.0,1.0,39998.0,0.045027251362568126,8.014850742537126
강원도,영월군,북면,0.0,2265.0,2.0,0.0,178.0,0.0,39998.0,0.05662783139156958,10.079753987699386
강원도,영월군,남면,0.0,2316.0,2.0,0.0,178.0,0.0,39998.0,0.05790289514475724,10.306715335766787
강원도,영월군,한반도면,0.0,3139.0,4.0,0.0,178.0,0.0,39998.0,0.07847892394619731,13.96924846242312
강원도,영월군,주천면,0.0,3965.0,3.0,0.0,178.0,0.0,39998.0,0.0991299564978249,17.645132256612833
강원도,영월군,수주면,0.0,2058.0,2.0,0.0,178.0,0.0,39998.0,0.051452572628631434,9.158557927896394
강원도,원주시,문막읍,0.0,19728.0,7.0,0.0,206.0,0.0,347421.0,0.056784132219986704,11.69753123731726
강원도,원주시,소초면,0.0,9420.0,4.0,0.0,206.0,0.0,347421.0,0.02711407773277954,5.585500012952585
강원도,원주시,호저면,0.0,4088.0,4.0,0.0,206.0,0.0,347421.0,0.011766703797410058,2.423940982266472
강원도,원주시,지정면,0.0,9638.0,5.0,0.0,206.0,1.0,347421.0,0.027741558512582715,5.7147610535920395
강원도,원주시,부론면,0.0,2391.0,1.0,0.0,206.0,0.0,347421.0,0.006882140112428437,1.417720863160258
강원도,원주시,귀래면,0.0,2209.0,1.0,0.0,206.0,0.0,347421.0,0.006358280011858811,1.309805682442915
강원도,원주시,흥업면,0.0,9701.0,2.0,0.0,206.0,0.0,347421.0,0.027922894701241433,5.752116308455736
강원도,원주시,판부면,0.0,7616.0,4.0,0.0,206.0,0.0,347421.0,0.021921530362298193,4.515835254633428
강원도,원주시,신림면,0.0,3804.0,2.0,0.0,206.0,0.0,347421.0,0.010949251772345368,2.2555458651031457
강원도,원주시,중앙동,0.0,3014.0,0.0,0.0,206.0,0.0,347421.0,0.008675353533609079,1.7871228279234703
강원도,원주시,원인동,0.0,5870.0,0.0,0.0,206.0,0.0,347421.0,0.0168959274194709,3.4805610484110057
강원도,원주시,개운동,0.0,13886.0,3.0,0.0,206.0,0.0,347421.0,0.0399687986621419,8.23357252440123
강원도,원주시,명륜1동,0.0,9494.0,0.0,0.0,206.0,0.0,347421.0,0.027327075795648508,5.629377613903593
강원도,원주시,명륜2동,0.0,17143.0,0.0,0.0,206.0,0.0,347421.0,0.049343591780577456,10.164779906798955
강원도,원주시,단구동,0.0,46006.0,8.0,0.0,206.0,0.0,347421.0,0.13242147135607807,27.27882309935208
강원도,원주시,일산동,0.0,8436.0,3.0,0.0,206.0,0.0,347421.0,0.02428177916706244,5.002046508414863
강원도,원주시,학성동,0.0,5370.0,2.0,0.0,206.0,0.0,347421.0,0.015456751319004897,3.1840907717150086
강원도,원주시,단계동,0.0,26439.0,8.0,0.0,206.0,0.0,347421.0,0.07610075384044142,15.676755291130933
강원도,원주시,우산동,0.0,14745.0,2.0,0.0,206.0,0.0,347421.0,0.042441303202742496,8.742908459764955
강원도,원주시,태장1동,0.0,10620.0,0.0,0.0,206.0,0.0,347421.0,0.03056810037389795,6.297028677022978
강원도,원주시,태장2동,0.0,24159.0,0.0,0.0,206.0,0.0,347421.0,0.06953811082231644,14.324850829397185
강원도,원주시,봉산동,0.0,9059.0,4.0,0.0,206.0,0.0,347421.0,0.02607499258824308,5.3714484731780745
강원도,원주시,행구동,0.0,8026.0,1.0,0.0,206.0,0.0,347421.0,0.023101654764680315,4.758940881524145
강원도,원주시,무실동,0.0,35048.0,8.0,0.0,206.0,0.0,347421.0,0.1008804879382651,20.78138051528261
강원도,원주시,반곡관설동,0.0,41511.0,0.0,0.0,206.0,0.0,347421.0,0.11948327821288869,24.61355531185507
강원도,인제군,인제읍,1.0,9716.0,6.0,0.0,3109.0,0.0,32455.0,0.29936835618548757,930.7362193806808
강원도,인제군,남면,1.0,4283.0,5.0,0.0,3109.0,0.0,32455.0,0.1319673393930057,410.28645817285474
강원도,인제군,북면,1.0,8740.0,6.0,0.0,3109.0,1.0,32455.0,0.2692959482360191,837.2411030657834
강원도,인제군,기린면,1.0,5180.0,2.0,0.0,3109.0,1.0,32455.0,0.15960560776459715,496.21383454013255
강원도,인제군,서화면,1.0,2984.0,3.0,0.0,3109.0,0.0,32455.0,0.09194268987829302,285.849822831613
강원도,인제군,상남면,1.0,1552.0,3.0,0.0,3109.0,0.0,32455.0,0.047820058542597445,148.67256200893544
강원도,정선군,정선읍,0.0,11066.0,4.0,0.0,126.0,0.0,37965.0,0.29147899381008824,36.72635322007112
강원도,정선군,고한읍,0.0,4527.0,2.0,0.0,126.0,0.0,37965.0,0.11924140655867246,15.02441722639273
강원도,정선군,사북읍,0.0,5141.0,2.0,0.0,126.0,0.0,37965.0,0.13541419728697485,17.06218885815883
강원도,정선군,신동읍,0.0,3727.0,1.0,0.0,126.0,0.0,37965.0,0.09816936652179639,12.369340181746345
강원도,정선군,남면,0.0,3442.0,2.0,0.0,126.0,0.0,37965.0,0.09066245225865929,11.423468984591072
강원도,정선군,북평면,0.0,2606.0,2.0,0.0,126.0,0.0,37965.0,0.0686421704201238,8.648913472935599
강원도,정선군,임계면,0.0,3693.0,0.0,0.0,126.0,0.0,37965.0,0.09727380482022915,12.256499407348873
강원도,정선군,화암면,0.0,1702.0,2.0,0.0,126.0,1.0,37965.0,0.04483076517845384,5.648676412485184
강원도,정선군,여량면,0.0,2061.0,1.0,0.0,126.0,1.0,37965.0,0.05428684314500198,6.840142236270249
강원도,철원군,철원읍,0.0,5244.0,3.0,0.0,458.0,0.0,47138.0,0.11124782553353982,50.95150409436123
강원도,철원군,김화읍,0.0,3947.0,3.0,0.0,458.0,0.0,47138.0,0.08373286944715516,38.34965420679706
강원도,철원군,갈말읍,0.0,12813.0,7.0,0.0,458.0,1.0,47138.0,0.2718189146760575,124.49306292163433
강원도,철원군,동송읍,0.0,16361.0,7.0,0.0,458.0,1.0,47138.0,0.34708727565870423,158.96597225168654
강원도,철원군,서면,0.0,6183.0,5.0,0.0,458.0,0.0,47138.0,0.1311680597394883,60.074971360685645
강원도,철원군,근남면,0.0,2477.0,1.0,0.0,458.0,0.0,47138.0,0.052547838262123975,24.06690992405278
강원도,철원군,근북면,0.0,113.0,0.0,0.0,458.0,0.0,47138.0,0.0023972166829309685,1.0979252407823836
강원도,춘천시,신북읍,1.0,8080.0,10.0,0.0,184.0,0.0,285002.0,0.02835067824085445,5.216524796317219
강원도,춘천시,동면,1.0,20120.0,8.0,0.0,184.0,0.0,285002.0,0.07059599581757321,12.989663230433472
강원도,춘천시,동산면,1.0,1560.0,1.0,0.0,184.0,0.0,285002.0,0.005473645798976849,1.0071508270117402
강원도,춘천시,신동면,1.0,2594.0,3.0,0.0,184.0,0.0,285002.0,0.00910169051445253,1.6747110546592656
강원도,춘천시,남면,0.0,1123.0,0.0,0.0,184.0,0.0,285002.0,0.003940323225801924,0.725019473547554
강원도,춘천시,서면,1.0,4071.0,6.0,0.0,184.0,1.0,285002.0,0.014284110286945356,2.6282762927979455
강원도,춘천시,사북면,1.0,2674.0,4.0,0.0,184.0,0.0,285002.0,0.009382390299015445,1.726359815018842
강원도,춘천시,북산면,0.0,992.0,2.0,0.0,184.0,1.0,285002.0,0.0034806773285801502,0.6404446284587476
강원도,춘천시,동내면,1.0,17901.0,6.0,0.0,184.0,0.0,285002.0,0.06281008554325934,11.557055739959718
강원도,춘천시,남산면,0.0,3742.0,6.0,0.0,184.0,1.0,285002.0,0.013129732422930366,2.415870765819187
강원도,춘천시,교동,1.0,4369.0,2.0,0.0,184.0,0.0,285002.0,0.015329716984442214,2.8206679251373674
강원도,춘천시,조운동,0.0,3231.0,0.0,0.0,184.0,0.0,285002.0,0.011336762549034743,2.0859643090223927
강원도,춘천시,약사명동,0.0,2758.0,2.0,0.0,184.0,0.0,285002.0,0.009677125072806507,1.7805910133963974
강원도,춘천시,근화동,1.0,9196.0,1.0,0.0,184.0,0.0,285002.0,0.03226644023550712,5.937025003333311
강원도,춘천시,소양동,0.0,10931.0,1.0,0.0,184.0,0.0,285002.0,0.03835411681321534,7.057157493631623
강원도,춘천시,후평1동,0.0,13013.0,3.0,0.0,184.0,0.0,285002.0,0.04565932870646522,8.4013164819896
강원도,춘천시,후평2동,0.0,15730.0,4.0,0.0,184.0,0.0,285002.0,0.05519259513968323,10.155437505701714
강원도,춘천시,후평3동,0.0,18286.0,4.0,0.0,184.0,0.0,285002.0,0.06416095325646838,11.805615399190183
강원도,춘천시,효자1동,0.0,5073.0,2.0,0.0,184.0,0.0,285002.0,0.01779987508859587,3.2751770163016403
강원도,춘천시,효자2동,0.0,12918.0,2.0,0.0,184.0,0.0,285002.0,0.045325997712296756,8.339983579062602
강원도,춘천시,효자3동,0.0,5335.0,2.0,0.0,184.0,0.0,285002.0,0.018719166883039418,3.444326706479253
강원도,춘천시,석사동,1.0,38051.0,6.0,0.0,184.0,0.0,285002.0,0.13351134378004365,24.566087255528032
강원도,춘천시,퇴계동,1.0,44442.0,9.0,0.0,184.0,0.0,285002.0,0.15593574781931355,28.69217759875369
강원도,춘천시,강남동,0.0,17944.0,0.0,0.0,184.0,0.0,285002.0,0.06296096167746192,11.584816948652993
강원도,춘천시,신사우동,0.0,20868.0,0.0,0.0,184.0,0.0,285002.0,0.07322053880323647,13.47257913979551
강원도,태백시,황지동,0.0,6759.0,4.0,0.0,2351.0,0.0,45112.0,0.14982709700301472,352.2435050540876
강원도,태백시,황연동,0.0,4825.0,0.0,0.0,2351.0,0.0,45112.0,0.10695602057102323,251.4536043624756
강원도,태백시,삼수동,0.0,6364.0,0.0,0.0,2351.0,0.0,45112.0,0.14107111189927293,331.65818407519066
강원도,태백시,상장동,0.0,14295.0,0.0,0.0,2351.0,0.0,45112.0,0.3168779925518709,744.9801604894484
강원도,태백시,문곡소도동,0.0,4053.0,1.0,0.0,2351.0,0.0,45112.0,0.08984305727965951,211.2210276644795
강원도,태백시,장성동,0.0,3561.0,3.0,0.0,2351.0,0.0,45112.0,0.07893686823904948,185.58057723000533
강원도,태백시,구문소동,0.0,2917.0,0.0,0.0,2351.0,0.0,45112.0,0.06466128746231602,152.01868682390494
강원도,태백시,철암동,0.0,2338.0,1.0,0.0,2351.0,0.0,45112.0,0.05182656499379323,121.84425430040788
강원도,평창군,평창읍,0.0,8834.0,4.0,0.0,390.0,0.0,43021.0,0.20534157736919179,80.0832151739848
강원도,평창군,미탄면,0.0,1747.0,1.0,0.0,390.0,2.0,43021.0,0.040608075126101206,15.83714929917947
강원도,평창군,방림면,0.0,2512.0,2.0,0.0,390.0,0.0,43021.0,0.058390088561400245,22.772134538946094
강원도,평창군,대화면,0.0,5537.0,4.0,0.0,390.0,0.0,43021.0,0.12870458613235397,50.19478859161805
강원도,평창군,봉평면,0.0,5916.0,1.0,0.0,390.0,2.0,43021.0,0.13751423723297923,53.6305525208619
강원도,평창군,용평면,0.0,3261.0,4.0,0.0,390.0,0.0,43021.0,0.07580019060458845,29.562074335789497
강원도,평창군,진부면,0.0,9278.0,4.0,0.0,390.0,0.0,43021.0,0.2156621185002673,84.10822621510425
강원도,평창군,대관령면,0.0,5936.0,3.0,0.0,390.0,2.0,43021.0,0.13797912647311777,53.81185932451593
강원도,홍천군,홍천읍,0.0,35919.0,14.0,0.0,229.0,0.0,70898.0,0.5066292420096477,116.01809642020932
강원도,홍천군,화촌면,0.0,4736.0,3.0,0.0,229.0,0.0,70898.0,0.06680019182487518,15.297243927896416
강원도,홍천군,두촌면,0.0,2425.0,1.0,0.0,229.0,0.0,70898.0,0.03420406781573528,7.83273152980338
강원도,홍천군,내촌면,0.0,2447.0,2.0,0.0,229.0,0.0,70898.0,0.034514372760867724,7.903791362238709
강원도,홍천군,서석면,0.0,3945.0,2.0,0.0,229.0,0.0,70898.0,0.05564331857034049,12.742319952607971
강원도,홍천군,동면,0.0,3872.0,2.0,0.0,229.0,0.0,70898.0,0.054613670343310106,12.506530508618015
강원도,홍천군,남면,0.0,6169.0,2.0,0.0,229.0,0.0,70898.0,0.0870123275691839,19.925823013343113
강원도,홍천군,서면,0.0,3886.0,4.0,0.0,229.0,2.0,70898.0,0.05481113712657621,12.551750401985952
강원도,홍천군,북방면,0.0,4014.0,1.0,0.0,229.0,0.0,70898.0,0.0566165477164377,12.965189427064233
강원도,홍천군,내면,0.0,3485.0,3.0,0.0,229.0,0.0,70898.0,0.049155124263025755,11.256523456232898
강원도,화천군,화천읍,0.0,8664.0,4.0,0.0,596.0,0.0,25342.0,0.34188304001262726,203.76229184752586
강원도,화천군,간동면,0.0,2827.0,4.0,0.0,596.0,0.0,25342.0,0.1115539420724489,66.48614947517954
강원도,화천군,하남면,0.0,2875.0,5.0,0.0,596.0,0.0,25342.0,0.11344803093678478,67.61502643832372
강원도,화천군,상서면,0.0,4236.0,8.0,0.0,596.0,0.0,25342.0,0.16715334227764186,99.62339199747456
강원도,화천군,사내면,0.0,6740.0,7.0,0.0,596.0,0.0,25342.0,0.2659616447004972,158.51314024149633
강원도,횡성군,횡성읍,0.0,21273.0,6.0,0.0,128.0,0.0,47340.0,0.44936628643852977,57.51888466413181
강원도,횡성군,우천면,0.0,4703.0,3.0,0.0,128.0,0.0,47340.0,0.09934516265314744,12.716180819602872
강원도,횡성군,안흥면,0.0,3153.0,2.0,0.0,128.0,0.0,47340.0,0.06660329531051964,8.525221799746515
강원도,횡성군,둔내면,0.0,5872.0,1.0,0.0,128.0,1.0,47340.0,0.1240388677651035,15.876975073933249
강원도,횡성군,갑천면,0.0,2362.0,1.0,0.0,128.0,1.0,47340.0,0.0498943810730883,6.3864807773553025
강원도,횡성군,청일면,0.0,2431.0,1.0,0.0,128.0,0.0,47340.0,0.051351922264469795,6.573046049852134
강원도,횡성군,공근면,0.0,3626.0,2.0,0.0,128.0,0.0,47340.0,0.0765948457963667,9.804140261934938
강원도,횡성군,서원면,0.0,2165.0,2.0,0.0,128.0,1.0,47340.0,0.04573299535276722,5.853823405154204
강원도,횡성군,강림면,0.0,1755.0,1.0,0.0,128.0,0.0,47340.0,0.0370722433460076,4.745247148288973
경기도,가평군,가평읍,1.0,10052.0,6.0,0.0,1584.0,0.0,32493.0,0.30935893884836735,490.0245591358139
경기도,가평군,설악면,1.0,5002.0,4.0,0.0,1584.0,0.0,32493.0,0.1539408487982027,243.84230449635305
경기도,가평군,청평면(외서면),0.0,7270.0,4.0,0.0,1584.0,1.0,32493.0,0.22374049795340534,354.40494875819405
경기도,가평군,상면,1.0,2903.0,3.0,0.0,1584.0,1.0,32493.0,0.08934231988428278,141.51823469670393
경기도,가평군,조종면,1.0,5204.0,1.0,0.0,1584.0,0.0,32493.0,0.16015757240020928,253.6895946819315
경기도,가평군,북면,1.0,2062.0,2.0,0.0,1584.0,0.0,32493.0,0.06345982211553258,100.52035823100361
광주광역시,광산구,송정1동,0.0,11615.0,2.0,0.0,3201.0,0.0,418776.0,0.027735591342388295,88.78162788698494
광주광역시,광산구,송정2동,0.0,6870.0,3.0,0.0,3201.0,0.0,418776.0,0.016404951573156055,52.51224998567253
광주광역시,광산구,도산동,1.0,16382.0,14.0,0.0,3201.0,0.0,418776.0,0.039118765163237625,125.21916728752363
광주광역시,광산구,신흥동,0.0,4972.0,0.0,0.0,3201.0,0.0,418776.0,0.01187269566546316,38.00449882514757
광주광역시,광산구,어룡동,0.0,34436.0,0.0,0.0,3201.0,0.0,418776.0,0.08223011824937437,263.21860851624734
광주광역시,광산구,우산동,1.0,24767.0,8.0,0.0,3201.0,0.0,418776.0,0.05914140256366172,189.31162960628114
광주광역시,광산구,월곡1동,0.0,13198.0,7.0,0.0,3201.0,0.0,418776.0,0.031515655147381895,100.88161212676944
광주광역시,광산구,월곡2동,0.0,20417.0,8.0,0.0,3201.0,0.0,418776.0,0.048753987812100025,156.0615149865322
광주광역시,광산구,비아동,1.0,7905.0,11.0,0.0,3201.0,0.0,418776.0,0.018876439910596596,60.42348415381971
광주광역시,광산구,첨단1동,0.0,26073.0,0.0,0.0,3201.0,0.0,418776.0,0.062260014900567366,199.29430769671615
광주광역시,광산구,첨단2동,0.0,44762.0,0.0,0.0,3201.0,0.0,418776.0,0.1068876917492884,342.1475012894722
광주광역시,광산구,신가동,1.0,22049.0,18.0,0.0,3201.0,0.0,418776.0,0.05265105927751351,168.53604074732075
광주광역시,광산구,운남동,1.0,31745.0,21.0,0.0,3201.0,0.0,418776.0,0.07580424857202896,242.6493996790647
광주광역시,광산구,신창동,1.0,34769.0,15.0,0.0,3201.0,0.0,418776.0,0.0830252927579422,265.76396211817297
광주광역시,광산구,수완동,0.0,79513.0,13.0,0.0,3201.0,0.0,418776.0,0.18987000210136207,607.77387672646
광주광역시,광산구,하남동,0.0,25118.0,4.0,0.0,3201.0,0.0,418776.0,0.05997955947809808,191.99456988939195
광주광역시,광산구,임곡동,0.0,2239.0,2.0,0.0,3201.0,0.0,418776.0,0.005346533707757847,17.114254398532868
광주광역시,광산구,동곡동,0.0,2063.0,0.0,0.0,3201.0,0.0,418776.0,0.004926261294821098,15.768962404722334
광주광역시,광산구,평동,0.0,5412.0,0.0,0.0,3201.0,0.0,418776.0,0.012923376697805031,41.367728809673906
광주광역시,광산구,삼도동,0.0,2354.0,1.0,0.0,3201.0,0.0,418776.0,0.005621143523029018,17.993280417215885
광주광역시,광산구,본량동,0.0,2117.0,0.0,0.0,3201.0,0.0,418776.0,0.005055208512426691,16.18172244827784
광주광역시,남구,양림동,0.0,7592.0,2.0,0.0,1627.0,0.0,219613.0,0.03456990251032498,56.24523138429875
광주광역시,남구,방림1동,0.0,7274.0,2.0,0.0,1627.0,0.0,219613.0,0.033121900798222324,53.889332598707725
광주광역시,남구,방림2동,0.0,9421.0,3.0,0.0,1627.0,0.0,219613.0,0.04289818908716697,69.79535364482066
광주광역시,남구,봉선1동,0.0,15122.0,6.0,0.0,1627.0,0.0,219613.0,0.06885749022143497,112.0311365902747
광주광역시,남구,봉선2동,0.0,29602.0,6.0,0.0,1627.0,0.0,219613.0,0.13479165623164385,219.30602468888455
광주광역시,남구,사직동,1.0,5669.0,0.0,0.0,1627.0,0.0,219613.0,0.02581359027015705,41.99871136954552
광주광역시,남구,월산동,0.0,8005.0,1.0,0.0,1627.0,0.0,219613.0,0.036450483350257044,59.30493641086821
광주광역시,남구,월산4동,0.0,9225.0,1.0,0.0,1627.0,0.0,219613.0,0.042005710044487346,68.34329024238092
광주광역시,남구,월산5동,0.0,6830.0,1.0,0.0,1627.0,0.0,219613.0,0.031100162558682774,50.59996448297687
광주광역시,남구,백운1동,0.0,13019.0,1.0,0.0,1627.0,0.0,219613.0,0.059281554370642905,96.451088961036
광주광역시,남구,백운2동,0.0,6311.0,2.0,0.0,1627.0,0.0,219613.0,0.02873691448138316,46.7549598612104
광주광역시,남구,주월1동,0.0,20184.0,6.0,0.0,1627.0,0.0,219613.0,0.09190712753798727,149.53289650430528
광주광역시,남구,주월2동,0.0,8698.0,6.0,0.0,1627.0,0.0,219613.0,0.039606034251159994,64.4390177266373
